time,temp,moisture
2022-10-14 23:00:04.333652,21.3684718059,992.0
2022-10-14 23:30:04.041224,21.3684718059,990.5
2022-10-15 00:00:04.634634,21.263003118540002,953.0
2022-10-15 00:30:04.295718,21.150927379440002,957.0
2022-10-15 01:00:04.875052,21.04545869208,944.5
2022-10-15 01:30:04.539224,21.04545869208,958.5
2022-10-15 02:00:04.087659,20.72243031948,948.0
2022-10-15 02:30:04.760718,20.93338295298,957.0
2022-10-15 03:00:04.316849,20.93338295298,946.5
2022-10-15 03:30:04.153767,20.880648609300003,939.0
2022-10-15 04:00:04.738578,20.827914265620002,946.0
2022-10-15 04:30:04.437167,20.827914265620002,942.0
2022-10-15 05:00:03.972648,20.50488589302,943.5
2022-10-15 05:30:04.624065,20.28734146656,791.0
2022-10-15 06:00:04.194682,20.61036983916,941.5
2022-10-15 06:30:04.677848,20.392825412700002,953.0
2022-10-15 07:00:04.238656,19.96432835274,969.5
2022-10-15 07:30:04.948435,19.96432835274,960.0
2022-10-15 08:00:04.522079,19.6940495826,964.0
2022-10-15 08:30:04.264099,19.911594009060003,959.5
2022-10-15 09:00:04.847302,19.58527736937,956.5
2022-10-15 09:30:04.568967,19.858859665380002,948.5
2022-10-15 10:00:04.226144,19.52923949982,955.5
2022-10-15 10:30:04.898642,19.64131523892,956.5
2022-10-15 11:00:04.500753,19.42377081246,933.0
2022-10-15 11:30:04.133325,19.47650515614,937.0
2022-10-15 12:00:04.688927,19.58527736937,931.0
2022-10-15 12:30:04.406903,19.31828686632,951.0
2022-10-15 13:00:03.981572,19.31828686632,938.5
2022-10-15 13:30:04.682521,19.31828686632,929.5
2022-10-15 14:00:04.250036,19.15678030941,946.5
2022-10-15 14:30:04.955652,19.42377081246,938.5
2022-10-15 15:00:04.682997,19.31828686632,913.0
2022-10-15 15:30:04.311734,19.64131523892,927.5
2022-10-15 16:00:04.864280,20.72243031948,936.5
2022-10-15 16:30:04.557660,20.72243031948,927.5
2022-10-15 17:00:04.091279,20.880648609300003,926.0
2022-10-15 17:30:04.903498,21.5794244394,771.5
2022-10-15 18:00:04.492938,22.44301035228,933.5
2022-10-15 18:30:04.288317,23.41865674548,918.5
2022-10-15 19:00:04.846233,24.38771134572,915.5
2022-10-15 19:30:04.525796,26.38185078636,920.0
2022-10-15 20:00:04.075631,27.18940645908,924.5
2022-10-15 20:30:04.768142,25.84458914256,932.0
2022-10-15 21:00:04.318240,24.81620840568,950.0
2022-10-15 21:30:03.990753,24.38771134572,931.5
2022-10-15 22:00:04.558839,24.06468297312,729.5
2022-10-15 22:30:04.215916,23.7416698593,924.0
2022-10-15 23:00:04.766701,23.089036579920002,919.0
2022-10-15 23:30:04.552797,22.98356789256,957.5
2022-10-16 00:00:04.099760,22.555070832600002,926.0
2022-10-16 00:30:04.780884,22.28479206246,918.0
2022-10-16 01:00:04.330270,22.12657377264,921.0
2022-10-16 01:30:04.005355,22.01451329232,909.0
2022-10-16 02:00:04.580102,21.909029346180002,910.0
2022-10-16 02:30:04.249067,21.909029346180002,908.5
2022-10-16 03:00:04.803324,21.69148491972,910.0
2022-10-16 03:30:04.483505,21.69148491972,914.0
2022-10-16 04:00:03.996782,21.63545467956,918.5
2022-10-16 04:30:04.637619,21.473940493260002,631.0
2022-10-16 05:00:04.286058,21.473940493260002,907.0
2022-10-16 05:30:03.995220,21.473940493260002,900.5
2022-10-16 06:00:04.534033,21.69148491972,897.0
2022-10-16 06:30:04.066558,21.3684718059,913.0
2022-10-16 07:00:04.738908,21.04545869208,922.5
2022-10-16 07:30:04.382927,21.150927379440002,915.5
2022-10-16 08:00:04.934447,21.04545869208,929.5
2022-10-16 08:30:04.644721,20.66640007932,931.0
2022-10-16 09:00:04.177037,20.72243031948,928.0
2022-10-16 09:30:04.873818,20.72243031948,918.5
2022-10-16 10:00:04.443090,20.392825412700002,918.5
2022-10-16 10:30:04.115380,20.50488589302,917.5
2022-10-16 11:00:04.679428,20.122546642560003,898.5
2022-10-16 11:30:04.360369,20.44885565286,919.5
2022-10-16 12:00:04.900195,20.069812298880002,905.5
2022-10-16 12:30:04.548100,20.392825412700002,923.5
2022-10-16 13:00:04.077718,19.96432835274,929.0
2022-10-16 13:30:04.752716,20.28734146656,929.5
2022-10-16 14:00:04.301829,19.858859665380002,902.5
2022-10-16 14:30:04.040982,20.17528098624,922.0
2022-10-16 15:00:04.608701,20.50488589302,900.0
2022-10-16 15:30:04.270077,20.93338295298,896.0
2022-10-16 16:00:04.921657,21.04545869208,725.0
2022-10-16 16:30:04.621206,21.04545869208,907.0
2022-10-16 17:00:04.153398,21.796968865860002,887.5
2022-10-16 17:30:04.904569,22.232057718780002,915.5
2022-10-16 18:00:04.495288,22.77261525906,762.0
2022-10-16 18:30:04.113981,22.33752640614,918.0
2022-10-16 19:00:04.668083,21.909029346180002,910.0
2022-10-16 19:30:04.340110,22.070543532480002,911.0
2022-10-16 20:00:04.897066,22.28479206246,898.5
2022-10-16 20:30:04.576474,22.232057718780002,901.0
2022-10-16 21:00:04.103762,22.232057718780002,905.5
2022-10-16 21:30:04.903532,22.17931574571,904.0
2022-10-16 22:00:04.460420,22.232057718780002,896.0
2022-10-16 22:30:04.124724,21.796968865860002,907.0
2022-10-16 23:00:04.684123,21.63545467956,902.5
2022-10-16 23:30:04.347510,21.909029346180002,876.5
2022-10-17 00:00:05.018866,21.473940493260002,899.5
2022-10-17 00:30:04.725994,21.04545869208,895.5
2022-10-17 01:00:04.311507,21.3684718059,889.5
2022-10-17 01:30:03.987672,21.263003118540002,884.0
2022-10-17 02:00:04.556064,21.04545869208,880.0
2022-10-17 02:30:04.315542,21.09819303576,884.5
2022-10-17 03:00:05.014451,21.04545869208,894.0
2022-10-17 03:30:04.804494,21.04545869208,872.0
2022-10-17 04:00:04.390148,21.31573746222,881.0
2022-10-17 04:30:04.089613,21.263003118540002,880.0
2022-10-17 05:00:04.625489,21.04545869208,881.0
2022-10-17 05:30:04.273851,21.150927379440002,875.5
2022-10-17 06:00:04.902648,20.93338295298,962.0
2022-10-17 06:30:04.547804,21.04545869208,879.5
2022-10-17 07:00:04.083702,20.50488589302,940.0
2022-10-17 07:30:04.774278,20.72243031948,873.5
2022-10-17 08:00:04.326769,20.17528098624,875.0
2022-10-17 08:30:03.983952,20.28734146656,887.5
2022-10-17 09:00:04.545869,20.392825412700002,881.0
2022-10-17 09:30:04.351868,20.122546642560003,875.0
2022-10-17 10:00:04.891895,20.44885565286,874.5
2022-10-17 10:30:04.710104,20.17528098624,859.0
2022-10-17 11:00:04.254637,20.17528098624,864.0
2022-10-17 11:30:04.939415,20.44885565286,893.5
2022-10-17 12:00:04.518659,20.069812298880002,892.5
2022-10-17 12:30:04.292296,19.911594009060003,894.0
2022-10-17 13:00:04.861629,20.28734146656,868.5
2022-10-17 13:30:04.564146,19.96432835274,860.0
2022-10-17 14:00:04.122867,19.96432835274,888.0
2022-10-17 14:30:04.806803,20.392825412700002,860.5
2022-10-17 15:00:04.362936,20.827914265620002,965.5
2022-10-17 15:30:04.023861,20.392825412700002,990.5
2022-10-17 16:00:04.572583,20.17528098624,996.5
2022-10-17 16:30:04.241060,20.17528098624,993.5
2022-10-17 17:00:04.785076,20.17528098624,988.0
2022-10-17 17:30:04.577175,19.96432835274,1000.0
2022-10-17 18:00:04.126387,20.17528098624,987.0
2022-10-17 18:30:04.796397,20.069812298880002,983.5
2022-10-17 19:00:04.353572,20.392825412700002,993.5
2022-10-17 19:30:04.043652,20.392825412700002,990.5
